gender,ug_degree,ug_specialization,interests,skills,cgpa,has_certification,certification_details,is_working,job_title,masters_field,cgpa_normalized
Male,B.TECH,Civil Engineering,"Financial Analysis, Take risk for Profits, Technology, Entrepreneurship","Accounting Skills, Active Listening, Java, SQL, Programming, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, Team work, Excel, Logical Skills, Presentation Skills, Problem Solving skills, Mass Communication, Writing, Observation Skills, Reading",68.875,1,"Selenium,NDT ",0,Unemployed/Student,Masters in Computer Applications,68.875
Male,BBA,Computer Science Engineering,"Financial Analysis, Trading","Critical Thinking, Analytic Thinking, Market Study",68.0,0,No,0,Unemployed/Student,None,68.0
Male,B.TECH,Information Technalogy,Technology;Understand human behaviour;Govt. Job;Infrastructure;Design;Construction;Construction Manegement,"Proeficiency in Software like STAAD PRO, ETABS;construction management",77.9,1,Advance Construction Technology ,1,Civil & Structural Engineer,None,77.9
Female,BE,Electronics And Communication Engineering,Technology,"Python, Tableau",62.0,1,DATA SCIENCE and python with Tablue,1,Back End Developer,None,62.0
Male,B.TECH,Computer Science Engineering,Technology,Programming,60.8,1,Programming ,1,Dot Net Developer,None,60.8
Male,B.TECH,Accountancy,Data analytics,R;Python;SQL,56.0,1,Data science,1,Gis Engineer,None,56.0
Male,B.TECH,Geography,Technology;Govt. Job;Sports Industry,Programming Language skills;People management,62.0,0,No,1,Software Developer,None,62.0
Male,B.COM,Computer Applications,News Coverage;Research;Teaching;Market reserach;Infrastructure;Social causes;Industires,Business Knowledge,63.0,0,No,0,Unemployed/Student,None,63.0
Male,MBA,Business,Retailer,HR,59.0,0,No,1,Retail Manager,"MA,MBA",59.0
Female,BCA,Automobile Engineering,Data analytics;Data scientist,Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );C++;Java,78.0,1,"C++ , Data science course",0,Unemployed/Student,None,78.0
Female,MBA,Cse,Understand human behaviour;Market reserach;Na,Hardware skills;Business Knowledge,60.0,0,No,0,Unemployed/Student,Masters of business,60.0
Male,BE,Sales & Marketing,Entrepreneurship,Creativity Skills,69.35,0,No,0,Business Analyst,None,69.35
Female,B.TECH,Structure,Technology;Understand human body;Web Designing;Web development,Active Listening;Gathering Information;Communication skills;Leadership;Problem Solving skills;Designing skills;Python;Good communication skills,65.55,1,"Python, python data structures ",0,Student Onboarding Team Member,None,65.55
Male,AGRI DIPLOMA,Chemical Engineering,"News Coverage, Sales/Marketing, Take risk for Profits, Trading","Gathering Informing, Business Knowledge, Leadership, Market Study, Observation Skills, Risk Managing",58.0,0,Yes,0,Unemployed/Student,None,58.0
Male,B.TECH,Management,Trading;Customer care,Critical Thinking;Artistic/Creative Skills;Analytical Skills;Civil & Criminal Law;Problem Solving skills;Risk management skills;Writing skills;Interpersonal skills;Presentation Skills,71.25,0,No,1,Site Engineer,Site engineer,71.25
Male,B.TECH,Electronics And Computer Engineering,Technology;Social causes,"Proeficiency in Software like STAAD PRO, ETABS;Good communication skills;Refinery Operations",81.795,0,No,1,Chemical Process Engineer,None,81.795
Male,BBA,Computer Science,Sales/Marketing;Market reserach,Active Listening;Hardware skills;Problem Solving skills;Risk management skills;Sales,78.0,1,Entrepreneurship Development Program,1,Marketing Guy (Tma),None,78.0
Female,BE,Electronics And Communication Engineering,Web Designing;Data analytics;Data scientist,Hardware skills;Programming Language skills;Analytical Skills;People management;Communication skills;Leadership;Data Visualization skills( Power Bi/ Tableau );C++;R;Python;Content creation,84.455,1,"Python, blockchain ",0,Unemployed/Student,None,84.455
Female,B.TECH,Commerce,Research;Understand human behaviour;Content Writing;Design;Information Technology,Programming Language skills;Communication skills;Leadership;Product knowledge;Designing skills;Writing skills;C++;Python;SQL;Java,80.75,1,No,0,Unemployed/Student,None,80.75
Female,BE,History,Data scientist,People management,67.0,0,No,1,Systems Engineer,None,67.0
Female,B.COM,Business Studies,Sales/Marketing,Business Knowledge;People management;Communication skills;Problem Solving skills;Sales;Social Media Marketing;Interpersonal skills;Presentation Skills,64.0,1,Business innovation model,1,Data Analyst,Masters in Business Administration,64.0
Female,BA,Computer Science Engineering,Teaching,Teaching,98.0,1,N.t.t.,1,Teacher,M.a. ancient Indian history,98.0
Female,B.COM,Econamics,Financial Analysis;Social Justice;Content Writing;Social media marketing,"Accounting Skills;Hardware skills;Business Knowledge;Finance related skills;Communication skills;Social Media Marketing;Content creation;Teaching;Foreign languages french, Spanish",71.25,1,"Udemy Digital Marketing, Advanced Content Marketing, Diploma de Espanol, Information Technology",1,Social Media Executive,None,71.25
Female,B.SC,Electrical Engineering,"Technology, Understand Human Behaviour","Java, Programming, C++, R",76.0,0,I didn't do,0,Unemployed/Student,Masters in Computer Science,76.0
Female,BA,Computer Science Engineering,Teaching;Govt. Job,Active Listening;Problem Solving skills;Teaching;Teaching experience,62.0,0,No,0,Unemployed/Student,Masters in economics,62.0
Male,B.TECH,Computer Applications,Govt. Job;Industires;SAP Consultant in MM,Designing skills;C++;Python,63.65,0,No,0,Unemployed/Student,None,63.65
Male,MCA,Instrumentation,Design;Salesforce Admin,Critical Thinking;Mass Communication;Leadership;Editing;Designing skills;Cloud Computing;SAP;Salesforce Admin,73.0,0,Tally,0,Salesforce Admin,Bachelor of computer applications,73.0
Male,BCA,Electrical And Electronics Engineering,Testing,Java,57.0,1,No,0,Computer Software Engineer,None,57.0
Male,B.TECH,Electrical And Electronics Engineering,Technology;Industires;Design,Automation,76.0,1,process automation,1,Instrumentation And Control Engineer,None,76.0
Male,B.TECH,Computer Science Engineering,"Research;Teaching;Technology;Data analytics;Agriculture, services",Accounting Skills;Active Listening;Hardware skills;Business Knowledge;Problem Solving skills,77.0,0,No,1,Ups Supervisor,None,77.0
Male,B.TECH,Computer Science And Engineering,Teaching,"Active Listening,Work under Pressure,Team work,Presentation skills",74.1,0,No,1,Teacher,M.Tech,74.1
Male,B.TECH,Computer Science,Machine Learning,Data Structures;Algorithms;Competitive Programming;C++;JavaScript;JavaJava;Git;IntelliJIDEA;Xcode;Problem Solving;AndroidStudio;Webstorm;Postman API;HTML5;Cascading Style Sheets (CSS);Software Development;Core Java;Bootstrap;JUnit;react;Back-End Web Development;Spring Framework;Hibernate;CPP;Database Management System (DBMS);Linux;Debugging;Object-Oriented Programming (OOP);Object Oriented Design;Databases,86.83,1,International Collegiate Programming Contest,1,Software Development Engineer,None,86.83
Male,B.TECH,Computer Science,Technology;Web Designing,Active Listening;Programming Language skills;Critical Thinking;Analytical Skills;Communication skills;Problem Solving skills;Python,63.65,1,Internship at iCloud ,1,Associate Consultant,None,63.65
Male,B.SC,Marketing,Web Designing,Programming Language skills;C++;Python;Java,67.0,1,Python in Masterclass Online Course ,0,Unemployed/Student,MCA,67.0
Male,B.SC,Electronics And Communication Engineering,Web development;Information Technology,Programming Language skills;Communication skills;C++,67.0,0,No,1,Jumio Document Verification Team,MCA,67.0
Male,MBA,Computer Applications,Sales/Marketing;Supply Chain Analysis;Data analytics,Active Listening;Critical Thinking;Analytical Skills;Finance related skills,55.0,0,No,1,Manager,None,55.0
Male,B.TECH,Computers,"Trading, Entrepreneurship, Understand Human Behaviour","ML, Python",74.1,0,No,1,Hardware Engineer,Masters in Mathematics,74.1
Female,BCA,Computer Science Engineering,Teaching,Teaching,81.795,0,No,1,Placement Trainee,MCA,81.795
Female,MCA,Mechanical Engineering,Technology;Web Designing;Data analytics,Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;Artificial Intelligence;SQL,80.0,1,Data science and Artificial intelligence ,0,Php Developer,Master in computer applications,80.0
Male,B.TECH,Marketing,Game industry,C++;Unity 3D;Object-Oriented Programming (OOP);Game Development;Data Structures;C#;Unreal Engine 4;C (Programming Language),70.965,1,"C#; simulate Space Mario Game;2D-Platform-Game;
3D Battle-Tank-Game;",1,Game Programmer,None,70.965
Male,DME,Mechanical Engineering,"Financial Analysis, News Coverage, Social Justice, Entrepreneurship, Understand Human Behaviour, Understand Human Body","Reading, Subject Knowledge",76.0,0,No,1,Mechanical Engineer,Masters in Computer Science,76.0
Male,PGDM,Electrical And Electronics Engineering,Technology;Data analytics;Digital marketing;Data scientist;Web development;Social media marketing;Information Technology,Risk management skills;Social Media Marketing,50.0,1,Digital marketing ,0,Unemployed/Student,None,50.0
Male,BE,"Physics, Chemistry And Mathematics",Research;Technology;Data analytics;Data scientist,Active Listening;Critical Thinking;Gathering Information;People management;Problem Solving skills;Risk management skills,69.0,0,No,1,Qc Engineer,None,69.0
Female,B.TECH,English,"Technology, Entrepreneurship","ML, Python, SQL, Programming, Team work, Excel, Logical Skills, Presentation Skills, Tableau",77.9,0,No,1,Sql Developer,Masters in Business Analytics,77.9
Male,B.SC,Mechanical Engineering,Data analytics;Data scientist,Programming Language skills;Analytical Skills;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;Artificial Intelligence;SQL;Good communication skills,55.33,0,No,0,Unemployed/Student,None,55.33
Male,BCA,Nathing,Financial Analysis;Trading,Analytical Skills,57.0,0,No,0,Unemployed/Student,None,57.0
Male,BE,Commerce,Content Writing;Data analytics;Data scientist;Industires,Accounting Skills;Active Listening;Hardware skills;Programming Language skills;Analytical Skills;Editing;HR,61.0,0,No,1,Unemployed/Student,None,61.0
Male,DIPLOMA,Computer Science Engineering,Teaching,Editing,54.0,0,No,1,Hr,None,54.0
Male,B.COM,Computer Science Engineering,Govt. Job,Accounting Skills;Critical Thinking;Editing;Content creation,58.9,0,No,1,Miritary Soldier,None,58.9
Male,B.TECH,Mechanical Engineering,Web Designing;Information Technology,Programming Language skills,52.0,0,No,1,Software Engineer,None,52.0
Female,B.TECH,Statistics,Research;Data analytics;Web development;Social media marketing;Social causes;Industires;Sports Industry,Programming Language skills;Critical Thinking;Gathering Information;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Problem Solving skills;Risk management skills;C++;Presentation Skills;Linux;Python;Content creation;Java;Cloud Computing;MATLAB;Good communication skills;SAP;AWS;Salesforce Admin,80.75,1,Salesforce Admin,1,Salesforce Admin,M.Tech,80.75
Female,B.TECH,Automobile Engineering,Industires;Design,CAD/CAE(autocad/catia/ansys/proE/SeimensNX),68.495,1,UGS NX5,1,Mechanical Design Engineer,None,68.495
Female,B.SC,Mechanical Engineering,Financial Analysis;Research;Sales/Marketing;Teaching;Technology;Supply Chain Analysis;Data analytics;Data scientist,Active Listening;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Analytical Skills;People management;Communication skills;Problem Solving skills;Writing skills;Machine Learning skills;Python;Artificial Intelligence;Automation,65.0,0,No,1,Analyst,Yes in statistics,65.0
Male,BE,Mechanical Engineering,Entrepreneurship,"Critical Thinking, Analytic Thinking, Problem Solving skills",71.725,0,No,0,Unemployed/Student,Masters in Business Administration,71.725
Female,BE,History,Research;Teaching;Supply Chain Analysis;Gardening;Social causes;Industires,Critical Thinking;Artistic/Creative Skills;Analytical Skills;Problem Solving skills;Risk management skills;Artificial Intelligence;Good communication skills,71.3,1,Industrial Automation ,1,Assistant Engineer,None,71.3
Male,B.TECH,Graphics,Technology;Trading;Data analytics;Industires,Machine Learning skills;Python,71.25,0,No,0,Unemployed/Student,None,71.25
Male,BA,Mechanical Enggineering,Teaching;Trading;Supply Chain Analysis;Data analytics;Market reserach,Active Listening;Business Knowledge;Analytical Skills;Communication skills;Leadership;Problem Solving skills;Sales;Social Media Marketing;Good communication skills;Teaching,50.0,1,Tata strive ,0,Unemployed/Student,None,50.0
Male,BE,Agriculture Biotechnalogy,Web Designing;Design,Designing skills,66.975,1,UIUX diploma ,1,Graphics Designer,None,66.975
Male,B.TECH,Mathematics,Research;Sales/Marketing;Market reserach,Active Listening;Communication skills;Negotiation skills;Problem Solving skills;Client management,65.0,0,No,1,Project Manager,None,65.0
Female,B.SC,Commerce,Research,"Active Listening, Analytic Thinking, Gathering Informing, Work under Pressure, Team work, Excel, Logical Skills, Reporting",81.795,1,NPTEL Online Certification in Experimental Biotechnology,0,Scientist In Downstream Protein Purification,Masters in Science,81.795
Female,B.SC,Information Technalogy,Research;Govt. Job,Medical knowledge,76.0,0,No,0,Unemployed/Student,Masters in mathematics,76.0
Female,B.COM,Statistics,Understand Human Behaviour,Accounting Skills,80.75,1,Bank coaching ,0,Unemployed/Student,Masters in Business Administration,80.75
Female,B.TECH,Civil Engineering,Technology;Web Designing;Data analytics,Gathering Information;Analytical Skills;Communication skills;Leadership;Data Visualization skills( Power Bi/ Tableau );Interpersonal skills,80.75,0,No,1,Associate System Engineer,None,80.75
Male,B.SC,Data Structures & Algorithm,Financial Analysis;Govt. Job;Social media marketing,Critical Thinking;Business Knowledge;Leadership;Risk management skills;C++;SQL;Java,79.0,0,No,1,Gatemen,None,79.0
